Class_id;Class_name;Vsl;Vsg;ID;Roughness;Ang;Density_L;Density_G;Visc_L;Visc_G;ST;P;T
5;I;0.300975;0.942682;0.0512;0;0;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.301388;1.1877;0.0512;0;0;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.450998;0.224805;0.0512;0;0;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.451902;0.312692;0.0512;0;0;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.452904;0.442211;0.0512;0;0;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.453525;0.561709;0.0512;0;0;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.458862;0.690417;0.0512;0;0;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.464115;0.814038;0.0512;0;0;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.455009;0.944539;0.0512;0;0;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.605125;0.0925616;0.0512;0;0;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.607041;0.153129;0.0512;0;0;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.602262;0.225692;0.0512;0;0;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.603469;0.311377;0.0512;0;0;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.598654;0.447588;0.0512;0;0;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.605763;0.56854;0.0512;0;0;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.612828;0.692944;0.0512;0;0;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.613474;0.817247;0.0512;0;0;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.896017;0.0927439;0.0512;0;0;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.899234;0.162531;0.0512;0;0;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.910392;0.222354;0.0512;0;0;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.912313;0.311902;0.0512;0;0;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.904844;0.437636;0.0512;0;0;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.897057;0.565194;0.0512;0;0;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.898192;0.68906;0.0512;0;0;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;1.33418;0.222918;0.0512;0;0;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;1.35102;0.312604;0.0512;0;0;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.116817;1.92713;0.0512;0;0;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.206242;1.91095;0.0512;0;0;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.206786;2.93447;0.0512;0;0;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.304839;1.41182;0.0512;0;0;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.302247;1.86899;0.0512;0;0;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.306191;2.89352;0.0512;0;0;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.303812;4.33596;0.0512;0;0;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.451521;1.43866;0.0512;0;0;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.452379;1.93637;0.0512;0;0;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.448911;2.99867;0.0512;0;0;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.450048;4.4558;0.0512;0;0;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.450713;5.65988;0.0512;0;0;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.602325;1.19507;0.0512;0;0;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.603087;1.44474;0.0512;0;0;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.59194;1.99324;0.0512;0;0;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.599665;3.03599;0.0512;0;0;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.60112;4.4383;0.0512;0;0;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.595696;5.45527;0.0512;0;0;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.603469;8.4457;0.0512;0;0;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.899139;0.819317;0.0512;0;0;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.909241;0.934766;0.0512;0;0;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.910392;1.13963;0.0512;0;0;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.893;1.43624;0.0512;0;0;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.894696;1.91741;0.0512;0;0;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.897057;2.89677;0.0512;0;0;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.908571;4.26824;0.0512;0;0;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.901417;6.18734;0.0512;0;0;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.885128;9.0478;0.0512;0;0;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.877234;11.3069;0.0512;0;0;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;1.36793;0.434816;0.0512;0;0;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;1.34222;0.566466;0.0512;0;0;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;1.37168;0.67336;0.0512;0;0;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;1.37313;0.787703;0.0512;0;0;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;1.36045;0.929265;0.0512;0;0;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;1.34817;1.12372;0.0512;0;0;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;1.35031;1.45125;0.0512;0;0;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;1.36677;1.92119;0.0512;0;0;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;1.35615;2.85554;0.0512;0;0;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;1.35945;4.20868;0.0512;0;0;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;1.34831;5.75938;0.0512;0;0;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;1.35216;9.06817;0.0512;0;0;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;1.38286;11.9037;0.0512;0;0;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;1.37096;15.5035;0.0512;0;0;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;1.84472;1.97706;0.0512;0;0;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;1.8356;4.58798;0.0512;0;0;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;1.84472;9.80517;0.0512;0;0;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;1.84783;12.6666;0.0512;0;0;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;1.79353;15.3216;0.0512;0;0;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;2.27979;4.28266;0.0512;0;0;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;2.26852;2.00392;0.0512;0;0;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
1;DB;1.36318;0.0504381;0.0512;0;0;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
1;DB;1.36821;0.0906052;0.0512;0;0;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
1;DB;1.34462;0.149977;0.0512;0;0;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
1;DB;1.84045;0.27944;0.0512;0;0;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
1;DB;1.84881;0.559032;0.0512;0;0;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
1;DB;1.83425;0.824168;0.0512;0;0;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
1;DB;1.8387;1.18503;0.0512;0;0;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
1;DB;2.6423;0.280227;0.0512;0;0;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
1;DB;2.57304;0.551695;0.0512;0;0;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
1;DB;2.32052;0.557149;0.0512;0;0;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
1;DB;2.30273;0.834893;0.0512;0;0;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
1;DB;2.63368;0.826488;0.0512;0;0;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
1;DB;2.58527;1.14059;0.0512;0;0;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
1;DB;2.30711;1.1146;0.0512;0;0;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
1;DB;2.41255;1.88959;0.0512;0;0;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
4;A;0.0296233;17.3191;0.0512;0;0;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
4;A;0.0596911;11.4541;0.0512;0;0;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
4;A;0.0604445;16.7306;0.0512;0;0;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
4;A;0.117113;2.91065;0.0512;0;0;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
4;A;0.119847;4.32257;0.0512;0;0;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
4;A;0.117595;5.72227;0.0512;0;0;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
4;A;0.11788;8.64262;0.0512;0;0;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
4;A;0.118067;11.1585;0.0512;0;0;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
4;A;0.11957;16.4415;0.0512;0;0;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
4;A;0.207288;4.43207;0.0512;0;0;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
4;A;0.205504;5.77073;0.0512;0;0;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
4;A;0.205981;8.57487;0.0512;0;0;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
4;A;0.20423;11.4444;0.0512;0;0;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
4;A;0.206721;15.3993;0.0512;0;0;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
4;A;0.301388;6.33694;0.0512;0;0;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
4;A;0.30196;8.5292;0.0512;0;0;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
4;A;0.30247;11.2911;0.0512;0;0;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
4;A;0.303044;15.4426;0.0512;0;0;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
4;A;0.447258;8.62321;0.0512;0;0;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
4;A;0.457413;11.5057;0.0512;0;0;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
4;A;0.453525;15.3604;0.0512;0;0;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
4;A;0.604551;10.9966;0.0512;0;0;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
4;A;0.612311;16.203;0.0512;0;0;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
4;A;0.897435;15.8561;0.0512;0;0;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
2;SS;0.0302321;0.0586393;0.0512;0;-1;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
2;SS;0.029827;0.127023;0.0512;0;-1;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
2;SS;0.029827;0.241238;0.0512;0;-1;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
2;SS;0.0294273;0.443456;0.0512;0;-1;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
2;SS;0.029827;0.892153;0.0512;0;-1;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
2;SS;0.029827;1.7363;0.0512;0;-1;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
2;SS;0.0294273;2.70704;0.0512;0;-1;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
2;SS;0.029827;5.26841;0.0512;0;-1;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
2;SS;0.0290329;8.56283;0.0512;0;-1;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
2;SS;0.119709;0.0594191;0.0512;0;-1;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
2;SS;0.116522;0.126631;0.0512;0;-1;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
2;SS;0.119709;0.242462;0.0512;0;-1;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
2;SS;0.118104;0.460607;0.0512;0;-1;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
2;SS;0.118104;0.867426;0.0512;0;-1;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
2;SS;0.116522;1.70295;0.0512;0;-1;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
2;SS;0.116522;2.59018;0.0512;0;-1;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
2;SS;0.116522;5.29811;0.0512;0;-1;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
2;SS;0.371803;0.0589367;0.0512;0;-1;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
2;SS;0.361904;0.128784;0.0512;0;-1;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
2;SS;0.36682;0.244584;0.0512;0;-1;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
2;SS;0.371803;0.456739;0.0512;0;-1;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.371803;0.839364;0.0512;0;-1;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.918101;0.0601247;0.0512;0;-1;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.918101;0.128134;0.0512;0;-1;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.905798;0.253615;0.0512;0;-1;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.893659;0.454817;0.0512;0;-1;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.881683;0.892906;0.0512;0;-1;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.36682;1.67494;0.0512;0;-1;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.36682;2.61211;0.0512;0;-1;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.905798;1.69531;0.0512;0;-1;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.905798;2.66477;0.0512;0;-1;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.982172;4.85055;0.0512;0;-1;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.995513;9.8383;0.0512;0;-1;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;1.95441;0.480442;0.0512;0;-1;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;1.98096;0.973925;0.0512;0;-1;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;1.98096;1.944;0.0512;0;-1;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;2.00786;5.00286;0.0512;0;-1;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;2.03514;9.57907;0.0512;0;-1;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
1;DB;1.98096;0.0504523;0.0512;0;-1;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
1;DB;1.98096;0.0990211;0.0512;0;-1;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
1;DB;2.00786;0.205873;0.0512;0;-1;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
4;A;0.0491367;19.6653;0.0512;0;-1;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
4;A;0.118104;8.60384;0.0512;0;-1;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
4;A;0.0977765;19.6322;0.0512;0;-1;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
4;A;0.202601;9.57907;0.0512;0;-1;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
4;A;0.197207;19.7595;0.0512;0;-1;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
4;A;0.371803;5.75129;0.0512;0;-1;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
4;A;0.500286;9.61413;0.0512;0;-1;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
4;A;0.507082;19.8207;0.0512;0;-1;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
4;A;0.995513;19.9549;0.0512;0;-1;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
2;SS;0.0508786;0.0501483;0.0512;0;-5;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
2;SS;0.0496051;0.0984245;0.0512;0;-5;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
2;SS;0.0499014;0.199549;0.0512;0;-5;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
2;SS;0.0502895;0.496853;0.0512;0;-5;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
2;SS;0.0500726;1.01572;0.0512;0;-5;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
2;SS;0.0498541;2.04287;0.0512;0;-5;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
2;SS;0.0502312;5.00357;0.0512;0;-5;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
2;SS;0.0494928;9.98034;0.0512;0;-5;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
2;SS;0.0996073;0.0501201;0.0512;0;-5;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
2;SS;0.0991359;0.0991882;0.0512;0;-5;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
2;SS;0.0976735;0.201238;0.0512;0;-5;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
2;SS;0.0984072;0.497202;0.0512;0;-5;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
2;SS;0.100002;1;0.0512;0;-5;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
2;SS;0.0995443;2.01182;0.0512;0;-5;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
2;SS;0.0982569;5.09582;0.0512;0;-5;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
2;SS;0.099828;10;0.0512;0;-5;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
2;SS;0.201143;0.0500708;0.0512;0;-5;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
2;SS;0.198103;0.0991464;0.0512;0;-5;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
2;SS;0.197186;0.201182;0.0512;0;-5;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
2;SS;0.198625;0.497342;0.0512;0;-5;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
2;SS;0.199706;0.984521;0.0512;0;-5;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
2;SS;0.19873;1.94892;0.0512;0;-5;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
2;SS;0.196129;4.93929;0.0512;0;-5;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
2;SS;0.199244;9.77627;0.0512;0;-5;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
2;SS;0.49947;0.0498952;0.0512;0;-5;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
2;SS;0.502136;0.0996213;0.0512;0;-5;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
2;SS;0.49968;0.202259;0.0512;0;-5;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
2;SS;0.497945;0.492197;0.0512;0;-5;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
2;SS;0.500735;1.01572;0.0512;0;-5;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
2;SS;0.49805;1.93066;0.0512;0;-5;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
2;SS;0.501686;4.97692;0.0512;0;-5;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
2;SS;1.02993;0.0514982;0.0512;0;-5;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
2;SS;1.00341;0.0995793;0.0512;0;-5;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
2;SS;0.998403;0.202259;0.0512;0;-5;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
2;SS;1.00505;0.492335;0.0512;0;-5;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
2;SS;0.97969;1.01686;0.0512;0;-5;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.994831;1.99773;0.0512;0;-5;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;1.00167;4.98532;0.0512;0;-5;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;1.00702;10.1244;0.0512;0;-5;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;2.039;1.00056;0.0512;0;-5;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;1.96629;1.98402;0.0512;0;-5;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;1.9795;4.99373;0.0512;0;-5;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
1;DB;2.01603;0.0502188;0.0512;0;-5;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
1;DB;2.00543;0.101202;0.0512;0;-5;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
1;DB;1.97408;0.198961;0.0512;0;-5;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
1;DB;1.96702;0.505019;0.0512;0;-5;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
4;A;0.0503133;20.5699;0.0512;0;-5;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
4;A;0.101451;20.28;0.0512;0;-5;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
4;A;0.200392;19.9998;0.0512;0;-5;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
4;A;0.504363;9.93835;0.0512;0;-5;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
4;A;0.51764;20.0054;0.0512;0;-5;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
4;A;0.991638;20.3943;0.0512;0;-5;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
2;SS;0.0492949;0.048083;0.0512;0;-9;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
2;SS;0.0489248;0.0985283;0.0512;0;-9;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
2;SS;0.0499856;0.191149;0.0512;0;-9;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
2;SS;0.0496443;0.479733;0.0512;0;-9;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
2;SS;0.0497465;0.945435;0.0512;0;-9;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
2;SS;0.0493729;1.90733;0.0512;0;-9;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
2;SS;0.0495111;4.71263;0.0512;0;-9;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
2;SS;0.0501016;9.58142;0.0512;0;-9;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
2;SS;0.098402;0.0490057;0.0512;0;-9;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
2;SS;0.0985473;0.0973754;0.0512;0;-9;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
2;SS;0.0986928;0.196543;0.0512;0;-9;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
2;SS;0.097926;0.474686;0.0512;0;-9;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
2;SS;0.0990263;0.950564;0.0512;0;-9;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
2;SS;0.0982103;1.87425;0.0512;0;-9;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
2;SS;0.0993608;4.74336;0.0512;0;-9;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
2;SS;0.0985577;9.87743;0.0512;0;-9;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
2;SS;0.200276;0.048029;0.0512;0;-9;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
2;SS;0.196584;0.0977559;0.0512;0;-9;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
2;SS;0.19674;0.192829;0.0512;0;-9;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
2;SS;0.196947;0.477027;0.0512;0;-9;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
2;SS;0.195211;0.948363;0.0512;0;-9;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
2;SS;0.195376;1.91505;0.0512;0;-9;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
2;SS;0.195582;4.77446;0.0512;0;-9;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
2;SS;0.197644;9.6412;0.0512;0;-9;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
2;SS;0.490496;0.0492716;0.0512;0;-9;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
2;SS;0.490445;0.0980138;0.0512;0;-9;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
2;SS;0.490445;0.194975;0.0512;0;-9;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
2;SS;0.495171;0.486489;0.0512;0;-9;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
2;SS;0.490367;0.960266;0.0512;0;-9;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
2;SS;0.495119;1.91008;0.0512;0;-9;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
2;SS;0.485609;4.76642;0.0512;0;-9;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
